freq,citizen,age,unit,sex,alpha-2,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,ISO3,name,geometry
A,NEU28_FOR,TOTAL,NR,M,SE,217383 ,237175 ,273258 ,296329 ,314845 ,318499 ,,,,,SWE,Sweden,"POLYGON ((11.027368605196868 58.85614940045936, 11.468271925511146 59.43239329694604, 12.3003658382749 60.11793284773003, 12.631146681375185 61.293571682370136, 11.992064243221563 61.80036245385655, 11.930569288794231 63.12831757267698, 12.579935336973934 64.06621898055833, 13.571916131248713 64.04911408146971, 13.919905226302204 64.44542064071608, 13.55568973150909 64.78702769638151, 15.108411492583002 66.19386688909547, 16.108712192456778 67.30245555283689, 16.768878614985482 68.0139366726314, 17.729181756265348 68.01055186631628, 17.993868442464333 68.56739126247736, 19.878559604581255 68.40719432237258, 20.025268995857886 69.0651386583127, 20.645592889089528 69.10624726020087, 21.978534783626117 68.6168456081807, 23.53947309743444 67.93600861273525, 23.565879754335583 66.39605093043743, 23.903378533633802 66.00692739527962, 22.18317345550193 65.72374054632017, 21.21351687997722 65.02600535751527, 21.369631381930958 64.41358795842429, 19.77887576669022 63.60955434839504, 17.84777916837521 62.74940013289681, 17.119554884518124 61.34116567651097, 17.83134606290639 60.63658336042741, 18.78772179533209 60.081914374422595, 17.86922488777634 58.9537661810587, 16.829185011470088 58.71982697207339, 16.447709588291474 57.041118069071885, 15.879785597403783 56.10430186626866, 14.666681349352075 56.200885118222175, 14.100721062891465 55.40778107362265, 12.942910597392057 55.36173737245058, 12.625100538797028 56.30708018658197, 11.787942335668674 57.44181712506307, 11.027368605196868 58.85614940045936))"
A,NEU28_FOR,TOTAL,NR,M,SI,56426 ,59349 ,62432 ,66508 ,77838 ,90594 ,,,,,SVN,Slovenia,"POLYGON ((13.806475457421527 46.509306138691215, 14.63247155117483 46.43181732846955, 15.137091912504985 46.65870270444703, 16.011663852612656 46.6836107448117, 16.202298211337364 46.85238597267696, 16.370504998447416 46.841327216166505, 16.564808383864857 46.50375092221983, 15.768732944408553 46.23810822202345, 15.671529575267556 45.83415355079788, 15.323953891672405 45.73178253842768, 15.327674594797429 45.45231639259333, 14.935243767972935 45.471695054702685, 14.595109490627806 45.634940904312714, 14.411968214585414 45.46616567644746, 13.715059848697223 45.500323798192376, 13.937630242578308 45.59101593686462, 13.698109978905478 46.01677806251735, 13.806475457421527 46.509306138691215))"
A,NEU28_FOR,TOTAL,NR,M,SK,6972 ,7475 ,7919 ,8329 ,8805 ,9285 ,,,,,SVK,Slovakia,"POLYGON ((22.558137648211755 49.085738023467144, 22.28084191253356 48.82539215758067, 22.085608351334855 48.42226430927179, 21.872236362401736 48.31997081155002, 20.801293979584926 48.623854071642384, 20.473562045989866 48.562850043321816, 20.239054396249347 48.32756724709692, 19.769470656013112 48.202691148463614, 19.661363559658497 48.26661489520866, 19.17436486173989 48.11137889260387, 18.77702477384767 48.081768296900634, 18.696512892336926 47.880953681014404, 17.857132602620027 47.75842886005037, 17.48847293464982 47.867466132186216, 16.979666782304037 48.123497015976305, 16.879982944413 48.47001333270947, 16.960288120194576 48.5969823268506, 17.101984897538898 48.816968899117114, 17.545006951577108 48.80001902932537, 17.88648481616181 48.90347524677371, 17.913511590250465 48.996492824899086, 18.104972771891852 49.04398346617531, 18.170498488037964 49.271514797556435, 18.399993523846177 49.31500051533004, 18.554971144289482 49.495015367218784, 18.853144158613617 49.49622976337764, 18.90957482267632 49.435845852244576, 19.320712517990472 49.571574001659194, 19.825022820726872 49.21712535256923, 20.415839471119853 49.43145335549977, 20.887955356538413 49.32877228453583, 21.607808058364213 49.47010732685409, 22.558137648211755 49.085738023467144))"
A,NEU28_FOR,TOTAL,NR,M,TR,181479 ,241274 ,325739 ,384279 ,530128 ,694096 ,,,,,TUR,Türkiye,"MULTIPOLYGON (((44.77267710159504 37.17043692561684, 44.29345177590287 37.0015143906063, 43.9422587420473 37.25622752537295, 42.77912560402183 37.385263576805755, 42.34959109881177 37.2298725449041, 41.21208947120305 37.074352321921694, 40.67325931169569 37.09127635349729, 39.52258019385255 36.71605377862599, 38.6998913917659 36.71292735447234, 38.1677274920242 36.90121043552777, 37.06676110204583 36.62303620050062, 36.7394942563414 36.81752045343109, 36.6853890317318 36.259699205056464, 36.417550083163036 36.04061697035506, 36.149762811026534 35.82153473565367, 35.782084995269855 36.27499542901485, 36.160821567537 36.65060557712833, 35.55093631362831 36.565442816711325, 34.714553256984345 36.7955321314909, 34.026894972476384 36.219960028624016, 32.509158156064075 36.107563788389186, 31.699595167779567 36.64427521417258, 30.621624790171097 36.6778648951623, 30.391096225717064 36.26298065850699, 29.69997562024554 36.144357408180994, 28.732902866335422 36.67683136651647, 27.641186557737317 36.65882212986274, 27.048767937943264 37.653360907536, 26.318218214633045 38.208133246405396, 26.804700148228733 38.985760199533516, 26.17078535330433 39.463612168936464, 27.28001997244939 40.42001373957831, 28.81997765474722 40.46001129817221, 29.240003696415584 41.21999074967267, 31.14593387220444 41.08762156835702, 32.34797936374571 41.736264146484615, 33.51328291192746 42.01896006933731, 35.167703891751785 42.040224921225416, 36.9131270688421 41.33535838476427, 38.34766482926452 40.94858612727573, 39.512606642420195 41.10276276301855, 40.373432651538224 41.01367259374735, 41.55408410011066 41.53565623632757, 42.61954878110449 41.58317271581994, 43.58274580259273 41.09214325618257, 43.75265791196841 40.74020091405876, 43.65643639504094 40.253563951166186, 44.4000085792887 40.00500031184228, 44.79398969908195 39.71300263117705, 44.10922529478234 39.4281362981681, 44.421402622257546 38.28128123631454, 44.22575564960053 37.97158437758935, 44.77267 37.17045, 44.77267710159504 37.17043692561684)), ((26.1170418637208 41.82690460872456, 27.13573937349048 42.14148489030134, 27.99672041190539 42.00735871028779, 28.115524529744416 41.62288605403624, 28.988442824018733 41.29993419042819, 28.806438429486743 41.05496206314856, 27.61901736828409 40.99982330989314, 27.19237674328238 40.69056570084242, 26.35800906749779 40.151993923496505, 26.04335127127257 40.61775360774317, 26.05694217296534 40.82412344010076, 26.294602085075667 40.93626129817413, 26.60419559093623 41.562114569661105, 26.1170418637208 41.82690460872456)))"
A,NEU28_FOR,TOTAL,NR,T,AT,566370 ,639645 ,673207 ,687452 ,692473 ,700601 ,,,,,AUT,Austria,"POLYGON ((16.979666782304037 48.123497015976305, 16.90375410326726 47.71486562762833, 16.340584344150415 47.71290192320123, 16.534267612380376 47.49617096616912, 16.202298211337364 46.85238597267696, 16.011663852612656 46.6836107448117, 15.137091912504985 46.65870270444703, 14.63247155117483 46.43181732846955, 13.806475457421527 46.509306138691215, 12.376485223040817 46.76755910906985, 12.153088006243054 47.11539317482645, 11.16482791509327 46.94157949481273, 11.048555942436536 46.75135854754634, 10.44270145024663 46.89354625099743, 9.932448357796659 46.92072805438296, 9.479969516649021 47.102809963563374, 9.632931756232978 47.34760122332999, 9.59422610844635 47.52505809182027, 9.89606814946319 47.580196845075704, 10.402083774465211 47.30248769793916, 10.544504021861599 47.5663992376538, 11.426414015354737 47.523766181012974, 12.141357456112788 47.703083401065776, 12.620759718484493 47.67238760028441, 12.932626987365948 47.467645575544, 13.02585127122049 47.63758352313583, 12.884102817443875 48.28914581968786, 13.243357374737 48.416114813829054, 13.595945672264437 48.87717194273715, 14.338897739324722 48.55530528420721, 14.901447381254057 48.964401760445824, 15.253415561593982 49.03907420510758, 16.02964725105022 48.73389903420793, 16.499282667718774 48.78580801044511, 16.960288120194576 48.5969823268506, 16.879982944413 48.47001333270947, 16.979666782304037 48.123497015976305))"
A,NEU28_FOR,TOTAL,NR,T,BE,419822 ,450827 ,455108 ,462435 ,478327 ,496596 ,,,,,BEL,Belgium,"POLYGON ((6.15665815595878 50.80372101501058, 6.043073357781111 50.128051662794235, 5.782417433300907 50.09032786722122, 5.674051954784829 49.529483547557504, 4.799221632515724 49.98537303323637, 4.286022983425084 49.907496649772554, 3.588184441755658 50.37899241800356, 3.123251580425688 50.78036326761455, 2.658422071960274 50.796848049515745, 2.513573032246143 51.14850617126183, 3.314971144228537 51.345780951536085, 3.31501148496416 51.34577662473805, 3.314971144228537 51.34575511331991, 4.047071160507528 51.26725861266857, 4.973991326526914 51.47502370869813, 5.606975945670001 51.03729848896978, 6.15665815595878 50.80372101501058))"
A,NEU28_FOR,TOTAL,NR,T,CH,674074 ,689304 ,716052 ,727066 ,734172 ,742749 ,,,,,CHE,Switzerland,"POLYGON ((9.59422610844635 47.52505809182027, 9.632931756232978 47.34760122332999, 9.479969516649021 47.102809963563374, 9.932448357796659 46.92072805438296, 10.44270145024663 46.89354625099743, 10.363378126678612 46.48357127540986, 9.922836541390382 46.31489940040919, 9.182881707403055 46.44021474871698, 8.966305779667806 46.03693187111119, 8.489952426801324 46.005150865251686, 8.31662967289438 46.16364248309086, 7.755992058959833 45.82449005795931, 7.273850945676656 45.776947740250776, 6.843592970414505 45.99114655210061, 6.500099724970426 46.42967275652944, 6.022609490593538 46.27298981382047, 6.037388950229001 46.725778713561866, 6.768713820023606 47.2877082383037, 6.736571079138059 47.541801255882845, 7.192202182655507 47.44976552997102, 7.466759067422231 47.62058197691181, 8.317301466514095 47.61357982033627, 8.522611932009767 47.83082754169129, 9.59422610844635 47.52505809182027))"
A,NEU28_FOR,TOTAL,NR,T,CY,38242 ,30479 ,29738 ,34632 ,37810 ,42204 ,,,,,CYP,Cyprus,"POLYGON ((32.73178022637745 35.14002594658844, 32.919572381326134 35.08783274997364, 33.19097700372305 35.17312470147138, 33.3838334490363 35.16271190036457, 33.45592207208347 35.10142365166641, 33.47581749851585 35.000344550103506, 33.5256852556775 35.03868846286407, 33.675391880027064 35.01786286065045, 33.86643965021011 35.09359467217419, 33.97361657078346 35.058506374648005, 34.00488081232004 34.97809784600186, 32.97982710137845 34.57186941175544, 32.49029625827754 34.701654771456475, 32.25666710788596 35.10323232679663, 32.73178022637745 35.14002594658844))"
A,NEU28_FOR,TOTAL,NR,T,CZ,272993 ,280907 ,302579 ,296072 ,324947 ,341646 ,,,,,CZE,Czechia,"POLYGON ((15.01699588385867 51.10667409932158, 15.490972120839729 50.78472992614321, 16.23862674323857 50.69773265237984, 16.176253289462267 50.42260732685791, 16.719475945714436 50.21574656839354, 16.86876915860566 50.47397370055603, 17.55456709155112 50.36214590107642, 17.64944502123899 50.049038397819956, 18.392913852622172 49.98862864847075, 18.853144158613617 49.49622976337764, 18.554971144289482 49.495015367218784, 18.399993523846177 49.31500051533004, 18.170498488037964 49.271514797556435, 18.104972771891852 49.04398346617531, 17.913511590250465 48.996492824899086, 17.88648481616181 48.90347524677371, 17.545006951577108 48.80001902932537, 17.101984897538898 48.816968899117114, 16.960288120194576 48.5969823268506, 16.499282667718774 48.78580801044511, 16.02964725105022 48.73389903420793, 15.253415561593982 49.03907420510758, 14.901447381254057 48.964401760445824, 14.338897739324722 48.55530528420721, 13.595945672264437 48.87717194273715, 13.031328973043431 49.30706818297324, 12.521024204161193 49.547415269562734, 12.415190870827445 49.96912079528057, 12.240111118222558 50.266337795607285, 12.966836785543194 50.484076443069085, 13.338131951560285 50.73323436136435, 14.056227654688172 50.9269176295943, 14.307013380600637 51.117267767941414, 14.570718214586066 51.002339382524276, 15.01699588385867 51.10667409932158))"
A,NEU28_FOR,TOTAL,NR,T,DE,4055321,4840650 ,5223701 ,5462268 ,5694104 ,5932244 ,,,,,DEU,Germany,"POLYGON ((14.119686313542559 53.75702912049104, 14.353315463934138 53.24817129171297, 14.074521111719434 52.98126251892535, 14.437599725002201 52.62485016540839, 14.685026482815687 52.0899474147552, 14.607098422919535 51.74518809671997, 15.01699588385867 51.10667409932158, 14.570718214586066 51.002339382524276, 14.307013380600637 51.117267767941414, 14.056227654688172 50.9269176295943, 13.338131951560285 50.73323436136435, 12.966836785543194 50.484076443069085, 12.240111118222558 50.266337795607285, 12.415190870827445 49.96912079528057, 12.521024204161193 49.547415269562734, 13.031328973043431 49.30706818297324, 13.595945672264437 48.87717194273715, 13.243357374737 48.416114813829054, 12.884102817443875 48.28914581968786, 13.02585127122049 47.63758352313583, 12.932626987365948 47.467645575544, 12.620759718484493 47.67238760028441, 12.141357456112788 47.703083401065776, 11.426414015354737 47.523766181012974, 10.544504021861599 47.5663992376538, 10.402083774465211 47.30248769793916, 9.89606814946319 47.580196845075704, 9.59422610844635 47.52505809182027, 8.522611932009767 47.83082754169129, 8.317301466514095 47.61357982033627, 7.466759067422231 47.62058197691181, 7.593676385131062 48.33301911070372, 8.099278598674744 49.01778351500333, 6.658229607783568 49.20195831969157, 6.186320428094177 49.463802802114515, 6.242751092156993 49.90222565367873, 6.043073357781111 50.128051662794235, 6.15665815595878 50.80372101501058, 5.988658074577813 51.851615709025054, 6.589396599970826 51.852029120483394, 6.842869500362383 52.22844025329755, 7.092053256873896 53.144043280644894, 6.905139601274129 53.48216217713065, 7.100424838905269 53.69393219666267, 7.936239454793963 53.74829580343379, 8.121706170289485 53.52779246684429, 8.800734490604668 54.020785630908904, 8.57211795414537 54.39564647075406, 8.526229282270208 54.96274363872516, 9.282048780971138 54.830865383516176, 9.921906365609118 54.98310415304803, 9.9395797054529 54.596641954153256, 10.950112338920519 54.363607082733154, 10.93946699386845 54.00869334575259, 11.956252475643282 54.19648550070116, 12.518440382546714 54.470370591847995, 13.647467075259499 54.0755109727059, 14.119686313542559 53.75702912049104))"
A,NEU28_FOR,TOTAL,NR,T,DK,244380 ,267192 ,274990 ,284537 ,292993 ,298005 ,,,,,DNK,Denmark,"MULTIPOLYGON (((9.921906365609118 54.98310415304803, 9.282048780971138 54.830865383516176, 8.526229282270208 54.96274363872516, 8.120310906617533 55.5177226833236, 8.08997684086222 56.54001170513759, 8.256581658571207 56.80996938743033, 8.543437534223415 57.11000275331695, 9.424469028367554 57.1720661484995, 9.775558709358535 57.44794078228966, 10.580005730846125 57.73001658795485, 10.546105991262664 57.21573273378612, 10.250000034230226 56.89001618105044, 10.369992710011957 56.60998159446079, 10.912181837618306 56.458621324277885, 10.667803989310016 56.08138336854721, 10.369992710011957 56.19000722922473, 9.649984978889279 55.469999498102055, 9.921906365609118 54.98310415304803)), ((12.370904168353292 56.111407375708794, 12.690006137755603 55.60999095318074, 12.089991082414684 54.80001455343792, 11.043543328504226 55.36486379660424, 10.903913608451603 55.77995473898872, 12.370904168353292 56.111407375708794)))"
A,NEU28_FOR,TOTAL,NR,T,EE,183276,182266 ,179888 ,178270 ,178267 ,178791 ,,,,,EST,Estonia,"POLYGON ((27.981126857000987 59.47537333432527, 27.98112 59.47537000000011, 28.13169925305175 59.300825100330925, 27.42015000000015 58.72457000000014, 27.71668582531572 57.79189911562436, 27.288184848751513 57.47452830670383, 26.463532342237787 57.47638865826633, 25.60280968598437 57.84752879498657, 25.16459354014927 57.97015696881519, 24.312862583114622 57.79342357037697, 24.42892785004216 58.38341339785329, 24.061198357853186 58.25737457949341, 23.426560092876684 58.612753404364625, 23.339795363058645 59.187240302153384, 24.604214308376186 59.46585378685502, 25.86418908051664 59.61109039981133, 26.949135776484525 59.445803331125774, 27.981114129353244 59.475388088612874, 27.981126857000987 59.47537333432527))"
